"SQUIRREL","HAWK"
"19658","16"
"19729","16"
"19790","16"
"19816","16"
"19855","16"
"19889","16"
"19975","16"
"20054","16"
"20122","19"
"20202","19"
"20256","19"
"20356","19"
"20391","19"
"20458","19"
"20487","19"
"20541","19"
"20589","19"
"20639","19"
"20668","19"
"20710","19"
"20721","19"
"20758","19"
"20800","19"
"20839","19"
"20925","19"
"20925","19"
"20981","19"
"21011","19"
"21013","21"
"21032","21"
"21109","21"
"21125","21"
"21170","21"
"21204","21"
"21261","21"
"21242","21"
"21216","21"
"21227","21"
"21251","21"
"21246","21"
"21257","21"
"21269","21"
"21277","21"
"21294","21"
"21310","21"
"21336","21"
"21366","21"
"21353","21"
"21382","21"
"21435","21"
"21448","21"
"21499","21"
"21574","21"
"21588","21"
"21599","21"
"21602","21"
"21606","21"
"21654","21"
"21681","21"
"21705","21"
"21738","21"
"21703","21"
"21748","21"
"21757","21"
"21753","21"
"21770","21"
"21805","21"
"21775","21"
"21745","21"
"21700","21"
"21656","21"
"21581","21"
"21471","21"
"21361","21"
"21235","21"
"21121","21"
"21009","21"
"20919","21"
"20817","21"
"20725","21"
"20635","21"
"20538","21"
"20430","21"
"20345","21"
"20251","21"
"20172","21"
"20088","21"
"20012","21"
"19927","21"
"19852","21"
"19770","21"
"19706","21"
"19632","21"
"19568","21"
"19489","21"
"19415","21"
"19353","21"
"19292","21"
"19221","21"
"19148","21"
"19083","21"
"19017","21"
"18957","21"
"18891","21"
"18829","21"
"18765","21"
"18715","21"
"18652","21"
"18588","21"
"18526","21"
"18455","21"
"18392","21"
"18340","21"
"18290","21"
"18225","21"
"18175","21"
"18109","21"
"18055","21"
"17992","21"
"17937","21"
"17883","21"
"17821","20"
"17757","20"
"17707","20"
"17663","20"
"17618","20"
"17560","20"
"17506","20"
"17447","20"
"17394","20"
"17341","20"
"17287","20"
"17234","20"
"17170","20"
"17122","20"
"17071","20"
"17015","20"
"16964","20"
"16916","20"
"16867","20"
"16801","20"
"16749","20"
"16704","20"
"16667","20"
"16614","20"
"16561","20"
"16520","20"
"16478","20"
"16430","20"
"16404","20"
"16384","20"
"16365","20"
"16379","20"
"16413","20"
"16506","20"
"16567","20"
"16598","20"
"16705","20"
"16754","20"
"16806","20"
"16862","20"
"16916","20"
"16957","20"
"17022","20"
"17071","20"
"17121","20"
"17196","20"
"17239","20"
"17303","20"
"17395","20"
"17426","20"
"17477","20"
"17524","20"
"17599","20"
"17662","19"
"17741","19"
"17780","19"
"17837","19"
"17911","19"
"17941","19"
"18012","19"
"18093","19"
"18141","19"
"18203","19"
"18273","19"
"18328","19"
"18374","19"
"18409","19"
"18495","19"
"18543","19"
"18555","19"
"18606","19"
"18611","19"
"18665","19"
"18789","18"
"18810","18"
"18834","18"
"18856","18"
"18896","18"
"18941","18"
"18986","18"
"19015","18"
"19055","18"
"19093","18"
"19124","18"
"19174","18"
"19190","18"
"19209","18"
"19225","18"
"19286","18"
"19322","18"
"19319","18"
"19359","18"
"19370","18"
"19416","18"
"19455","17"
"19499","17"
"19516","17"
"19561","17"
"19582","17"
"19601","17"
"19627","17"
"19628","17"
"19659","17"
"19678","17"
"19718","17"
"19765","17"
"19766","17"
"19801","17"
"19863","17"
"19918","17"
"19981","17"
"20036","17"
"20036","17"
"20021","17"
"20004","17"
"20036","17"
"20006","17"
"20028","17"
"20064","17"
"20074","17"
"20100","17"
"20154","17"
"20161","17"
"20184","17"
"20172","17"
"20184","17"
"20228","17"
"20222","17"
"20217","17"
"20181","17"
"20174","17"
"20133","17"
"20086","17"
"20007","17"
"19902","17"
"19825","17"
"19731","17"
"19647","17"
"19558","17"
"19467","17"
"19388","17"
"19299","17"
"19223","17"
"19142","17"
"19057","17"
"18985","17"
"18917","17"
"18855","17"
"18787","17"
"18720","17"
"18654","17"
"18581","17"
"18504","17"
"18442","17"
"18386","17"
"18327","17"
"18262","17"
"18190","17"
"18121","17"
"18064","17"
"17993","17"
"17934","17"
"17866","17"
"17806","17"
"17749","17"
"17688","17"
"17631","17"
"17578","17"
"17520","17"
"17469","17"
"17420","17"
"17375","17"
"17327","17"
"17274","17"
"17220","17"
"17160","17"
"17108","17"
"17055","17"
"17014","17"
"16961","17"
"16908","17"
"16859","17"
"16812","17"
"16760","17"
"16707","17"
"16663","17"
"16607","17"
"16557","17"
"16510","17"
"16456","17"
"16411","17"
"16368","17"
"16309","17"
"16271","17"
"16217","17"
"16175","17"
"16132","17"
"16084","17"
"16046","17"
"15991","17"
"15949","17"
"15906","17"
"15862","17"
"15818","17"
"15762","17"
"15724","17"
"15681","17"
"15645","17"
"15590","17"
"15547","17"
"15503","17"
"15490","17"
"15492","17"
"15518","17"
"15559","17"
"15636","17"
"15670","17"
"15743","17"
"15836","17"
"15905","17"
"15960","17"
"16032","17"
"16060","17"
"16115","17"
"16187","17"
"16226","17"
"16289","17"
"16353","17"
"16397","17"
"16411","16"
"16454","16"
"16520","16"
"16609","16"
"16690","16"
"16777","16"
"16836","16"
"16876","16"
"16948","16"
"17035","16"
"17091","16"
"17150","16"
"17218","16"
"17271","16"
"17325","18"
"17364","18"
"17396","18"
"17427","18"
"17473","18"
"17481","18"
"17515","18"
"17528","18"
"17563","18"
"17623","18"
"17691","18"
"17769","21"
"17812","21"
"17898","21"
"17949","21"
"17989","21"
"18028","21"
"18076","21"
"18107","21"
"18155","21"
"18195","21"
"18203","21"
"18252","21"
"18249","21"
"18272","21"
"18294","21"
"18322","21"
"18368","21"
"18435","21"
"18515","21"
"18523","24"
"18573","24"
"18606","24"
"18659","24"
"18694","24"
"18722","24"
"18754","24"
"18802","24"
"18804","24"
"18850","24"
"18855","24"
"18863","24"
"18879","24"
"18867","24"
"18866","24"
"18881","24"
"18903","24"
"18958","24"
"19016","24"
"19041","24"
"19049","24"
"19044","24"
"19043","24"
"19042","24"
"19063","24"
"19088","24"
"19154","24"
"19189","24"
"19247","24"
"19247","24"
"19290","24"
"19305","24"
"19303","24"
"19317","24"
"19304","24"
"19321","24"
"19398","24"
"19404","24"
"19393","24"
"19368","24"
"19324","24"
"19257","24"
"19200","24"
"19117","24"
"19026","24"
"18939","24"
"18852","24"
"18757","24"
"18658","24"
"18576","24"
"18502","24"
"18413","24"
"18332","24"
"18264","24"
"18177","24"
"18112","24"
"18041","24"
"17972","24"
"17892","24"
"17825","24"
"17752","24"
"17684","24"
"17619","24"
"17553","24"
"17489","24"
"17425","24"
"17350","24"
"17277","24"
"17208","24"
"17138","24"
"17076","24"
"17009","24"
"16944","24"
"16897","24"
"16838","24"
"16780","24"
"16720","24"
"16664","24"
"16610","24"
"16553","24"
"16495","23"
"16434","23"
"16391","23"
"16345","23"
"16287","23"
"16236","23"
"16166","23"
"16107","23"
"16059","23"
"16003","23"
"15940","23"
"15890","23"
"15838","23"
"15784","23"
"15726","23"
"15663","23"
"15624","23"
"15570","23"
"15521","23"
"15480","23"
"15427","23"
"15366","23"
"15313","23"
"15258","23"
"15212","23"
"15160","23"
"15115","23"
"15065","23"
"15013","23"
"14973","23"
"14916","23"
"14866","23"
"14803","23"
"14758","23"
"14701","23"
"14656","23"
"14603","23"
"14553","23"
"14509","23"
"14480","23"
"14455","23"
"14434","23"
"14432","23"
"14436","23"
"14475","23"
"14553","23"
"14600","23"
"14670","23"
"14667","23"
"14747","23"
"14805","23"
"14863","23"
"14925","23"
"14962","23"
"14981","23"
"15044","23"
"15113","23"
"15190","23"
"15223","23"
"15240","23"
"15309","23"
"15347","23"
"15418","23"
"15472","23"
"15522","23"
"15624","23"
"15707","23"
"15770","23"
"15819","23"
"15877","23"
"15946","23"
"15996","23"
"16042","23"
"16055","23"
"16091","23"
"16096","23"
"16163","23"
"16191","23"
"16262","23"
"16299","23"
"16313","23"
"16358","23"
"16374","23"
"16443","23"
"16468","23"
"16533","23"
"16588","23"
"16624","23"
"16676","23"
"16733","23"
"16816","23"
"16886","23"
"16947","23"
"16992","23"
"17036","23"
"17079","23"
"17110","23"
"17134","23"
"17171","23"
"17214","23"
"17230","23"
"17278","23"
"17314","23"
"17360","23"
"17445","23"
"17488","23"
"17528","23"
"17516","23"
"17582","23"
"17618","23"
"17636","23"
"17684","23"
"17736","23"
"17756","23"
"17816","23"
"17876","23"
"17897","23"
"17950","23"
"17982","23"
"17988","23"
"18041","23"
"18107","23"
"18133","23"
"18162","23"
"18197","23"
"18228","23"
"18242","23"
"18259","23"
"18311","23"
"18409","23"
"18469","23"
"18513","23"
"18518","23"
"18528","23"
"18527","23"
"18596","23"
"18629","23"
"18643","23"
"18656","23"
"18655","23"
"18657","23"
"18661","23"
"18640","23"
"18588","23"
"18530","23"
"18442","23"
"18366","23"
"18297","23"
"18210","23"
"18143","23"
"18063","23"
"17998","23"
"17916","23"
"17850","23"
"17776","23"
"17704","23"
"17639","23"
"17572","23"
"17502","23"
"17445","23"
"17382","23"
"17323","23"
"17243","23"
"17180","23"
"17115","23"
"17056","23"
"16998","23"
"16942","23"
"16878","23"
"16813","23"
"16754","23"
"16699","23"
"16644","23"
"16576","23"
"16518","23"
"16472","23"
"16420","23"
"16365","23"
"16311","23"
"16248","23"
"16194","23"
"16136","23"
"16083","23"
"16034","23"
"15983","23"
"15934","23"
"15877","23"
"15824","23"
"15766","23"
"15707","23"
"15652","23"
"15607","23"
"15546","23"
"15491","23"
"15439","23"
"15389","23"
"15343","23"
"15304","23"
"15253","23"
"15201","23"
"15147","23"
"15098","23"
"15050","23"
"15003","22"
"14961","22"
"14914","22"
"14866","22"
"14816","22"
"14771","22"
"14731","22"
"14688","22"
"14647","22"
"14605","22"
"14563","22"
"14517","22"
"14475","22"
"14433","22"
"14388","22"
"14348","22"
"14305","22"
"14261","22"
"14231","22"
"14223","22"
"14205","22"
"14215","22"
"14252","22"
"14275","22"
"14342","22"
"14394","22"
"14447","22"
"14520","22"
"14563","22"
"14616","22"
"14674","22"
"14758","22"
"14827","22"
"14895","22"
"14960","22"
"15017","22"
"15067","22"
"15147","22"
"15232","22"
"15249","22"
"15317","22"
"15389","22"
"15415","25"
"15462","25"
"15524","25"
"15546","28"
"15599","28"
"15654","28"
"15739","28"
"15770","28"
"15871","28"
"15909","28"
"15955","28"
"15991","28"
"16027","28"
"16075","31"
"16111","31"
"16156","31"
"16196","31"
"16218","31"
"16239","33"
"16344","33"
"16383","36"
"16405","36"
"16462","36"
"16494","36"
"16518","36"
"16540","37"
"16580","37"
"16597","37"
"16639","39"
"16659","39"
"16690","39"
"16673","39"
"16700","39"
"16734","40"
"16749","40"
"16783","41"
"16803","41"
"16812","43"
"16848","43"
"16895","43"
"16917","43"
"16965","43"
"16976","43"
"16979","43"
"17019","43"
"17044","43"
"17057","43"
"17085","43"
"17129","43"
"17132","43"
"17158","43"
"17182","43"
"17207","43"
"17234","43"
"17286","43"
"17338","43"
"17323","43"
"17353","43"
"17408","43"
"17430","43"
"17425","43"
"17438","43"
"17435","43"
"17464","43"
"17486","43"
"17521","43"
"17539","43"
"17538","43"
"17607","43"
"17607","43"
"17608","43"
"17629","43"
"17684","43"
"17668","43"
"17691","43"
"17714","43"
"17664","43"
"17628","43"
"17576","43"
"17556","43"
"17512","43"
"17432","43"
"17324","43"
"17221","43"
"17121","43"
"17018","43"
"16945","43"
"16862","43"
"16768","43"
"16687","43"
"16603","43"
"16521","43"
"16436","43"
"16353","43"
"16284","43"
"16190","43"
"16115","43"
"16028","43"
"15953","43"
"15877","43"
"15797","43"
"15728","43"
"15660","43"
"15585","43"
"15519","43"
"15444","43"
"15377","43"
"15303","43"
"15226","43"
"15151","43"
"15088","43"
"15031","43"
"14961","43"
"14891","43"
"14823","43"
"14756","43"
"14687","43"
"14618","43"
"14545","43"
"14473","43"
"14408","42"
"14331","42"
"14265","42"
"14203","42"
"14130","42"
"14058","42"
"13983","42"
"13918","42"
"13851","42"
"13791","42"
"13720","42"
"13654","42"
"13591","42"
"13533","42"
"13471","42"
"13411","42"
"13349","42"
"13285","42"
"13222","42"
"13165","42"
"13088","42"
"13029","42"
"12967","42"
"12907","42"
"12843","42"
"12782","42"
"12715","42"
"12660","42"
"12601","42"
"12531","42"
"12474","42"
"12418","42"
"12352","42"
"12293","42"
"12237","42"
"12187","42"
"12128","42"
"12071","42"
"12027","42"
"11997","42"
"11981","42"
"11977","42"
"11987","42"
"12025","42"
"12060","42"
"12093","42"
"12088","42"
"12112","42"
"12168","42"
"12206","42"
"12237","42"
"12279","42"
"12312","42"
"12344","42"
"12356","42"
"12393","41"
"12397","41"
"12427","41"
"12450","41"
"12495","41"
"12515","41"
"12531","41"
"12566","41"
"12604","41"
"12621","41"
"12636","41"
"12638","41"
"12661","41"
"12663","41"
"12695","41"
"12710","41"
"12728","41"
"12740","41"
"12782","41"
"12768","41"
"12812","41"
"12832","41"
"12864","41"
"12900","41"
"12932","41"
"12963","41"
"12981","41"
"13035","41"
"13071","41"
"13062","41"
"13053","41"
"13092","41"
"13134","41"
"13166","41"
"13213","41"
"13229","41"
"13259","41"
"13282","41"
"13318","41"
"13326","41"
"13346","41"
"13351","41"
"13360","41"
"13373","41"
"13389","41"
"13436","41"
"13432","41"
"13445","41"
"13498","41"
"13535","41"
"13571","41"
"13598","41"
"13603","41"
"13642","41"
"13678","41"
"13690","41"
"13722","41"
"13766","41"
"13814","41"
"13834","41"
"13881","41"
"13913","41"
"13924","41"
"13942","41"
"13979","41"
"14008","41"
"14022","41"
"14043","41"
"14068","41"
"14096","41"
"14148","41"
"14141","41"
"14178","41"
"14183","41"
"14188","41"
"14234","41"
"14262","41"
"14262","41"
"14275","41"
"14290","41"
"14305","41"
"14304","41"
"14311","41"
"14324","41"
"14312","41"
"14310","41"
"14269","41"
"14226","40"
"14173","40"
"14095","40"
"14024","40"
"13954","40"
"13877","40"
"13812","40"
"13742","40"
"13674","40"
"13596","40"
"13524","40"
"13454","40"
"13388","40"
"13322","40"
"13254","40"
"13197","40"
"13127","40"
"13070","40"
"13004","40"
"12946","40"
"12884","40"
"12819","40"
"12749","40"
"12690","40"
"12623","40"
"12568","40"
"12503","40"
"12441","40"
"12375","40"
"12310","40"
"12249","40"
"12192","40"
"12134","40"
"12065","40"
"11999","40"
"11940","40"
"11876","40"
"11822","40"
"11765","40"
"11700","40"
"11645","40"
"11583","40"
"11525","40"
"11469","40"
"11420","40"
"11359","40"
"11307","40"
"11256","40"
"11204","40"
"11146","40"
"11084","40"
"11028","40"
"10959","40"
"10904","40"
"10848","40"
"10796","40"
"10743","40"
"10682","40"
"10629","40"
"10580","40"
"10527","40"
"10476","40"
"10427","40"
"10376","40"
"10318","40"
"10263","40"
"10204","40"
"10153","40"
"10100","40"
"10043","40"
"9989","40"
"9938","40"
"9890","40"
"9843","40"
"9790","40"
"9742","40"
"9690","40"
"9637","40"
"9604","40"
"9571","40"
"9549","40"
"9534","40"
"9519","40"
"9516","40"
"9556","40"
"9628","40"
"9649","40"
"9648","40"
"9634","40"
"9653","40"
"9683","40"
"9694","40"
"9709","40"
"9740","43"
"9741","43"
"9777","43"
"9836","43"
"9834","43"
"9860","43"
"9866","43"
"9880","43"
"9926","46"
"9944","46"
"9942","46"
"9966","46"
"9997","45"
"9991","45"
"10028","45"
"10055","48"
"10071","51"
"10108","52"
"10088","52"
"10087","52"
"10095","52"
"10087","52"
"10116","52"
"10121","58"
"10114","59"
"10127","59"
"10156","59"
"10173","62"
"10148","62"
"10136","62"
"10116","63"
"10111","63"
"10109","63"
"10101","63"
"10106","63"
"10096","63"
"10087","63"
"10081","63"
"10091","63"
"10067","63"
"10104","63"
"10111","63"
"10108","63"
"10116","63"
"10122","63"
"10074","63"
"10063","62"
"10099","62"
"10089","65"
"10067","65"
"10045","65"
"10031","65"
"10043","65"
"10033","65"
"10032","65"
"10011","65"
"9974","65"
"9969","65"
"9966","65"
"9944","65"
"9960","65"
"9968","65"
"9983","65"
"9987","65"
"9993","65"
"9990","65"
"9987","64"
"9979","64"
"9961","64"
"9937","64"
"9955","63"
"9953","63"
"9919","63"
"9933","63"
"9941","63"
"9935","63"
"9945","62"
"9930","62"
"9927","62"
"9927","62"
"9943","62"
"9950","62"
"9948","62"
"9971","61"
"9986","61"
"9985","61"
"9988","61"
"9963","61"
"9931","61"
"9865","61"
"9806","61"
"9726","61"
"9651","61"
"9573","61"
"9507","61"
"9437","61"
"9363","61"
"9285","60"
"9210","59"
"9137","59"
"9069","59"
"8997","59"
"8927","59"
"8862","59"
"8799","59"
"8728","59"
"8668","59"
"8602","59"
"8528","59"
"8459","59"
"8384","59"
"8315","59"
"8253","59"
"8187","59"
"8125","59"
"8061","59"
"8010","59"
"7953","59"
"7892","59"
"7829","59"
"7776","59"
"7714","59"
"7649","59"
"7586","59"
"7530","59"
"7477","59"
"7422","59"
"7371","59"
"7316","58"
"7264","58"
"7215","58"
"7156","58"
"7108","57"
"7056","56"
"7008","56"
"6952","55"
"6904","55"
"6852","55"
"6803","55"
"6753","55"
"6700","55"
"6659","55"
"6614","55"
"6566","55"
"6517","55"
"6462","54"
"6411","53"
"6365","53"
"6319","53"
"6274","51"
"6230","51"
"6183","51"
"6141","51"
"6091","51"
"6050","50"
"6007","50"
"5959","49"
"5915","49"
"5877","49"
"5833","49"
"5791","49"
"5750","49"
"5701","49"
"5659","49"
"5618","49"
"5576","49"
"5532","49"
"5496","49"
"5474","49"
"5441","49"
"5421","49"
"5398","48"
"5379","48"
"5375","47"
"5385","47"
"5389","46"
"5377","46"
"5385","45"
"5381","44"
"5358","44"
"5369","44"
"5388","44"
"5370","43"
"5359","42"
"5364","40"
"5361","40"
"5361","40"
"5357","39"
"5362","39"
"5382","39"
"5364","38"
"5356","38"
"5352","38"
"5364","38"
"5393","38"
"5418","36"
"5408","36"
"5432","36"
"5455","36"
"5465","36"
"5480","36"
"5490","34"
"5501","34"
"5522","34"
"5537","33"
"5543","32"
"5566","32"
"5557","31"
"5570","31"
"5577","30"
"5576","30"
"5582","30"
"5587","30"
"5594","30"
"5601","30"
"5609","30"
"5608","30"
"5607","30"
"5611","30"
"5649","30"
"5672","30"
"5688","30"
"5678","30"
"5707","30"
"5720","30"
"5736","30"
"5749","30"
"5778","30"
"5760","30"
"5762","30"
"5808","30"
"5826","30"
"5826","30"
"5820","30"
"5840","29"
"5843","29"
"5895","29"
"5904","29"
"5906","29"
"5911","28"
"5909","28"
"5935","28"
"5949","28"
"5965","28"
"5963","28"
"5983","28"
"6001","28"
"6003","28"
"6008","28"
"6043","28"
"6049","27"
"6028","27"
"6019","27"
"6042","27"
"6057","27"
"6054","27"
"6083","27"
"6062","27"
"6062","27"
"6043","27"
"6065","26"
"6093","26"
"6100","26"
"6106","26"
"6129","26"
"6140","26"
"6184","26"
"6203","25"
"6207","25"
"6187","25"
"6168","25"
"6147","25"
"6118","25"
"6083","25"
"6055","25"
"6028","25"
"6008","25"
"5983","25"
"5955","25"
"5931","25"
"5907","25"
"5880","25"
"5852","25"
"5823","24"
"5794","24"
"5768","24"
"5738","24"
"5711","24"
"5687","24"
"5664","24"
"5637","24"
"5612","24"
"5585","24"
"5557","24"
"5531","24"
"5500","23"
"5473","23"
"5452","23"
"5429","22"
"5399","22"
"5376","22"
"5350","22"
"5325","22"
"5299","22"
"5276","22"
"5247","22"
"5220","22"
"5190","22"
"5164","22"
"5136","22"
"5114","22"
"5094","22"
"5069","22"
"5047","22"
"5025","22"
"5000","22"
"4978","22"
"4956","22"
"4936","22"
"4919","22"
"4900","22"
"4880","22"
"4854","22"
"4829","21"
"4808","21"
"4781","21"
"4756","21"
"4735","21"
"4707","21"
"4684","21"
"4665","21"
"4642","21"
"4618","21"
"4596","21"
"4572","20"
"4550","20"
"4534","20"
"4515","20"
"4495","20"
"4474","20"
"4455","20"
"4433","20"
"4414","20"
"4399","20"
"4382","20"
"4359","20"
"4337","20"
"4317","20"
"4301","19"
"4278","19"
"4264","19"
"4256","19"
"4255","19"
"4254","18"
"4259","18"
"4268","18"
"4266","18"
"4279","17"
"4289","17"
"4290","17"
"4287","17"
"4326","17"
"4328","17"
"4339","16"
"4360","16"
"4361","16"
"4389","16"
"4422","16"
"4443","16"
"4450","16"
"4452","16"
"4461","16"
"4477","16"
"4487","16"
"4495","16"
"4532","16"
"4526","16"
"4523","16"
"4531","16"
"4531","16"
"4568","18"
"4581","18"
"4578","20"
"4574","20"
"4586","21"
"4592","21"
"4595","21"
"4633","21"
"4637","21"
"4652","21"
"4655","21"
"4664","21"
"4665","23"
"4693","23"
"4702","23"
"4707","23"
"4706","23"
"4722","23"
"4725","23"
"4713","23"
"4728","23"
"4745","23"
"4756","23"
"4770","23"
"4799","22"
"4820","25"
"4823","30"
"4837","30"
"4847","29"
"4861","29"
"4860","29"
"4861","29"
"4873","29"
"4896","29"
"4903","29"
"4915","29"
"4921","29"
"4928","28"
"4914","27"
"4925","27"
"4948","27"
"4944","27"
"4944","27"
"4966","27"
"4967","26"
"4958","26"
"4952","26"
"4977","26"
"4969","26"
"4977","26"
"4972","26"
"4975","25"
"4976","25"
"4960","25"
"4964","25"
"4978","25"
"4984","25"
"4983","25"
"4974","25"
"4968","25"
"4965","25"
"4980","25"
"4986","25"
"5023","25"
"5048","25"
"5066","25"
"5057","25"
"5072","25"
"5059","25"
"5065","25"
"5074","25"
"5064","25"
"5055","25"
"5028","25"
"5003","25"
"4976","25"
"4950","25"
"4928","25"
"4901","25"
"4869","24"
"4838","24"
"4805","24"
"4779","24"
"4753","24"
"4726","24"
"4700","24"
"4670","24"
"4639","23"
"4613","23"
"4591","23"
"4564","23"
"4544","23"
"4518","23"
"4490","23"
"4465","23"
"4442","23"
"4414","23"
"4390","23"
"4372","23"
"4346","23"
"4325","23"
"4301","22"
"4279","22"
"4261","22"
"4240","22"
"4226","22"
"4208","22"
"4179","22"
"4155","22"
"4139","22"
"4118","22"
"4099","22"
"4082","22"
"4065","22"
"4046","22"
"4029","22"
"4012","22"
"3989","22"
"3967","22"
"3952","22"
"3931","22"
"3915","22"
"3902","22"
"3892","22"
"3873","22"
"3853","22"
"3839","22"
"3823","22"
"3809","21"
"3798","21"
"3786","21"
"3774","20"
"3762","20"
"3748","20"
"3738","20"
"3727","20"
"3712","20"
"3700","20"
"3686","19"
"3673","18"
"3661","18"
"3654","18"
"3641","17"
"3634","17"
"3626","15"
"3611","15"
"3598","15"
"3587","13"
"3574","12"
"3566","12"
"3560","11"
"3551","11"
"3547","10"
"3556","9"
"3574","9"
"3585","9"
"3597","9"
"3604","9"
"3633","9"
"3648","8"
"3675","8"
"3690","8"
"3689","8"
"3704","8"
"3730","8"
"3736","8"
"3745","7"
"3768","7"
"3785","6"
"3805","5"
"3824","5"
"3823","5"
"3830","5"
"3839","5"
"3865","5"
"3881","5"
"3902","5"
"3910","5"
"3944","5"
"3961","5"
"3973","5"
"3993","5"
"4033","5"
"4058","5"
"4091","5"
"4092","5"
"4123","5"
"4151","5"
"4169","5"
"4191","5"
"4204","5"
"4239","5"
"4259","5"
"4267","5"
"4287","5"
"4313","5"
"4332","4"
"4347","4"
"4381","4"
"4374","4"
"4388","4"
"4412","4"
"4444","4"
"4446","4"
"4487","4"
"4523","4"
"4555","4"
"4587","4"
"4605","4"
"4615","4"
"4644","4"
"4679","4"
"4711","3"
"4712","3"
"4738","3"
"4757","3"
"4777","3"
"4799","3"
"4842","3"
"4867","3"
"4893","3"
"4919","3"
"4927","3"
"4954","3"
"4954","3"
"4985","3"
"5025","3"
"5039","3"
"5064","3"
"5108","3"
"5137","3"
"5164","3"
"5185","3"
"5219","3"
"5244","3"
"5274","3"
"5301","3"
"5318","3"
"5331","3"
"5382","3"
"5418","3"
"5419","3"
"5446","3"
"5482","3"
"5538","3"
"5594","3"
"5642","3"
"5662","3"
"5686","3"
"5710","3"
"5737","3"
"5762","3"
"5810","3"
"5841","3"
"5835","3"
"5837","3"
"5850","3"
"5837","3"
"5824","3"
"5813","3"
"5802","3"
"5793","3"
"5782","3"
"5774","3"
"5765","3"
"5758","3"
"5747","3"
"5736","3"
"5727","3"
"5715","3"
"5700","3"
"5690","3"
"5674","3"
"5665","3"
"5654","3"
"5648","3"
"5636","3"
"5629","3"
"5625","3"
"5611","3"
"5594","3"
"5580","3"
"5573","3"
"5563","3"
"5553","3"
"5544","3"
"5535","3"
"5526","3"
"5518","3"
"5505","3"
"5495","3"
"5486","3"
"5479","3"
"5470","3"
"5458","3"
"5450","3"
"5436","3"
"5426","3"
"5413","3"
"5404","2"
"5397","2"
"5395","2"
"5383","2"
"5378","2"
"5370","2"
"5364","2"
"5361","2"
"5349","2"
"5343","2"
"5332","2"
"5320","1"
"5310","1"
"5306","1"
"5292","1"
"5280","1"
"5272","1"
"5261","1"
"5256","1"
"5245","1"
"5237","1"
"5234","1"
"5223","1"
"5216","1"
"5207","1"
"5194","1"
"5185","1"
"5176","1"
"5165","1"
"5155","1"
"5147","1"
"5143","1"
"5130","1"
"5124","1"
"5117","1"
"5120","1"
"5118","1"
"5133","1"
"5144","1"
"5205","1"
"5230","1"
"5256","1"
"5300","1"
"5328","1"
"5365","1"
"5375","1"
"5406","1"
"5425","1"
"5462","1"
"5464","1"
"5511","1"
"5554","1"
"5578","1"
"5589","1"
"5605","1"
"5648","1"
"5689","1"
"5745","1"
"5788","1"
"5811","1"
"5863","1"
"5887","1"
"5931","1"
"5958","1"
"5971","1"
"5977","1"
"6013","1"
"6034","1"
"6081","1"
"6115","1"
"6157","1"
